,mand,bot,kom,beha,baksteen,krijt,dobbelsteen,pop,boor,kikker,knoflook,handschoen,strijkijzer,blad,deksel,verpleger,sjaal,slak,eekhoorn,kalkoen,portemonnee,zweep,fluit,mier,bijl,armband,bezem,emmer,stier,stoel,doodskist,hert,hek,aansteker,dweil,paddenstoel,perzik,broekzak,liniaal,worst,zeehond,haai,schep,schommel,dienblad,rits,pijl,rug,riem,vogel,deken,tak,kogel,kooi,blik,kaars,auto,ketting,borst,wolk,jas,hond,ezel,jurk,eend,doel,hak,paard,sleutel,mes,been,bliksem,slot,lucifer,aap,snor,kopje,ui,schilderij,papegaai,potlood,duif,kussen,wasbeer,wortel,touw,litteken,rok,schedel,stinkdier,mouw,slang,lepel,ooievaar,rietje,pak,stropdas,boom,ober,horloge,golf,raam,vleugel,hout
eend,0.743621706963,0.720586776733,0.774714648724,0.973339617252,0.934690594673,0.831140875816,0.790735960007,0.84496897459,0.881629884243,0.683408439159,0.823358356953,0.95341604948,0.755691885948,0.949732720852,0.876951217651,0.887883484364,0.905418753624,0.710250020027,0.712500751019,0.674237728119,0.851413190365,0.911048293114,0.774944961071,0.69600045681,0.797219276428,0.936172008514,0.839184343815,0.764650344849,0.83208823204,0.838464736938,0.909632265568,0.759626865387,0.910491645336,0.861886143684,0.785567343235,0.725385963917,0.743663311005,0.865717411041,0.868466615677,0.81006193161,0.614668011665,0.631184160709,0.795804142952,0.828164696693,0.707282423973,1.00952422619,0.83829498291,0.91675144434,0.906678497791,0.492361783981,0.915726184845,0.795905947685,0.793471813202,0.721403539181,0.799803972244,0.90497469902,0.833719611168,0.826615154743,0.849924564362,0.799719274044,0.835875988007,0.536092281342,0.885430276394,0.876202046871,1.19209289551e-07,0.884157598019,0.848716557026,0.871161937714,0.842320859432,0.81447994709,0.883751749992,0.819782018661,0.865443825722,0.831204891205,0.708742141724,0.875882446766,0.85995554924,0.846516251564,0.798760652542,0.625558257103,0.832575440407,0.614738702774,0.827513098717,0.725376784801,0.877175569534,0.823527693748,0.97008818388,0.993285298347,0.826231300831,0.650498747826,0.823249220848,0.682367324829,0.764866113663,0.713073372841,0.812525331974,0.815935790539,0.828543305397,0.712248325348,0.712104320526,0.860279738903,0.985212445259,0.796907067299,0.747315764427,0.956708550453
doel,1.03977322578,0.903843283653,0.785557389259,0.959250152111,1.06859505177,0.891674816608,0.790541768074,0.89716231823,0.864160180092,0.990495622158,0.923716843128,0.89706081152,0.952601373196,0.923317372799,0.956449389458,0.939645349979,0.909480452538,0.993224143982,0.855629861355,0.950831949711,0.919061005116,1.0248516798,0.927415370941,0.950343549252,0.979628562927,0.942644953728,0.916861236095,0.990374922752,0.92845839262,1.01913177967,0.889388620853,0.90313911438,0.840087473392,0.92777967453,0.988410949707,1.04499769211,0.918358623981,0.946178793907,0.881963729858,0.900903701782,0.901861846447,0.849593341351,0.957127273083,0.965281426907,0.969603002071,1.0599963665,0.825925827026,0.897233366966,0.88059926033,0.83877491951,0.918584346771,0.896589040756,0.74066734314,0.820233941078,0.771940410137,0.947712004185,0.857562363148,0.900757670403,0.871897041798,0.821394979954,0.942599833012,0.86642074585,0.950000405312,0.91531676054,0.884157598019,-1.19209289551e-07,0.885215222836,0.85046505928,0.831990242004,0.868444621563,0.837348878384,0.83688390255,0.88697129488,0.92908346653,0.86927986145,0.944630503654,0.907767772675,0.954695701599,0.871720910072,0.942203104496,0.954970419407,0.801662445068,0.932404100895,0.933496415615,0.845785677433,0.851363062859,0.944201231003,0.968008518219,0.844332575798,0.851309657097,0.95434910059,0.882174551487,0.896220803261,0.935882210732,1.00717163086,0.823723256588,0.924484848976,0.951347470284,0.940532803535,0.816444158554,0.742610514164,0.864435076714,0.920443415642,0.996673107147
hak,0.82243925333,0.729758143425,0.724558532238,0.765666544437,0.969656348228,0.85694205761,0.837457120419,0.785245060921,0.846245408058,0.873989582062,0.676419973373,0.746921956539,0.736639857292,0.909807622433,0.80614989996,0.971878826618,0.763929069042,0.771669566631,0.747026443481,0.782501220703,0.847582697868,0.877269029617,0.817517876625,0.786424517632,0.551108419895,0.795220732689,0.835529327393,0.927154839039,0.913956165314,0.810625374317,0.753749608994,0.89347076416,0.780761122704,0.747763395309,0.785646677017,0.862102687359,0.832886219025,0.81134057045,0.829568088055,0.808125853539,0.876398921013,0.831510484219,0.676130175591,0.831577301025,0.775850176811,0.848536014557,0.864713311195,0.735242724419,0.652894258499,0.797448396683,0.865240812302,0.690034389496,0.791536450386,0.866551756859,0.944399058819,0.812355279922,0.835863173008,0.762989878654,0.803687036037,0.908700406551,0.749331831932,0.869048655033,0.795367121696,0.789335429668,0.848716557026,0.885215222836,5.96046447754e-08,0.792459309101,0.865530610085,0.649695634842,0.669078052044,0.917698383331,0.817436158657,0.846220254898,0.796144902706,0.810640931129,0.86689209938,0.713445663452,0.944664001465,0.783254981041,0.892051458359,0.981098115444,0.85389482975,0.84892988205,0.776077032089,0.534102797508,0.82821393013,0.716141521931,0.731140375137,0.771511316299,0.749849081039,0.852514266968,0.759418427944,0.933732926846,0.830514431,0.677119970322,0.703762829304,0.647171854973,0.841034114361,0.831600129604,0.936507046223,0.812762975693,0.884601950645,0.710838198662
paard,0.828366696835,0.904266834259,0.671241819859,0.857432663441,0.959143280983,0.792776703835,0.860423922539,0.73205024004,0.865744292736,0.797714293003,0.92586684227,0.815034925938,0.855378031731,0.960490822792,0.988321781158,0.839877009392,0.939094603062,0.864791333675,0.707469344139,0.718298316002,0.822396814823,0.744256258011,0.878597736359,0.870485544205,0.855904459953,0.836312830448,0.815217792988,0.765911459923,0.56722342968,0.811550736427,0.800665020943,0.6352237463,0.728334784508,0.871529281139,0.8544511199,0.759182274342,0.829952538013,0.831094563007,0.814595460892,0.887970924377,0.769562840462,0.83575206995,0.963942289352,0.82249212265,0.860403776169,0.985622107983,0.735915064812,0.736420273781,0.823130071163,0.796001255512,0.786195755005,0.80536031723,0.839168608189,0.817047119141,0.944837987423,0.91041046381,0.704311013222,0.759240686893,0.798525750637,0.865348935127,0.708625555038,0.617855966091,0.467882215977,0.707063853741,0.871161937714,0.85046505928,0.792459309101,-1.19209289551e-07,0.813210248947,0.747427940369,0.666444540024,0.831351518631,0.944945693016,0.821691691875,0.704748511314,0.770646512508,0.856758713722,0.926063537598,0.799485206604,0.736611962318,0.897868871689,0.704989671707,0.783528149128,0.664609193802,0.846018314362,0.717330217361,0.780639469624,0.817240655422,0.838593900204,0.760347306728,0.902526378632,0.721485376358,0.739065647125,0.757441282272,0.818431317806,0.699244558811,0.770878911018,0.756068229675,0.83531999588,0.787907898426,0.851425766945,0.837012052536,0.988956987858,0.772212982178
sleutel,0.765030622482,0.813914120197,0.599113762379,0.822329044342,0.887543678284,0.838578283787,0.784521222115,0.783763289452,0.704028427601,0.808517575264,0.933675289154,0.710351347923,0.727102637291,0.835897028446,0.715570628643,0.845973372459,0.805704593658,0.87597990036,0.833225369453,0.788926780224,0.64346832037,0.837574660778,0.892234146595,0.855829060078,0.716622948647,0.618722558022,0.768361330032,0.776857256889,0.891238868237,0.728082180023,0.679026246071,0.926593244076,0.713228940964,0.550172924995,0.755664467812,0.953010201454,0.852122306824,0.776244342327,0.839292943478,0.943831801414,0.909636855125,0.912708342075,0.774345815182,0.867603123188,0.742686510086,0.854514360428,0.832781910896,0.815400540829,0.739047527313,0.704427480698,0.704672813416,0.870301127434,0.7707041502,0.602473139763,0.859918355942,0.695330262184,0.704013884068,0.518503069878,0.811885297298,0.934576570988,0.662704229355,0.741603314877,0.830555200577,0.71085703373,0.842320859432,0.831990242004,0.865530610085,0.813210248947,-1.19209289551e-07,0.699225783348,0.794456958771,0.842296183109,0.356856524944,0.64627122879,0.728447556496,0.893325924873,0.82225382328,0.866443872452,0.686042904854,0.677321076393,0.752470135689,0.782403469086,0.662616431713,0.794546246529,0.898873806,0.779086828232,0.865302026272,0.864634037018,0.657868504524,0.753336310387,0.865562200546,0.777770400047,0.699708819389,0.867897391319,0.689411640167,0.631988584995,0.837923467159,0.774626076221,0.782847821712,0.594988882542,0.929433405399,0.607238292694,0.77703088522,0.844237446785
mes,0.862953901291,0.601879417896,0.676730275154,0.718185544014,0.837272703648,0.824629187584,0.942227482796,0.737695872784,0.680671691895,0.851352512836,0.791193425655,0.67656981945,0.660446345806,0.834738016129,0.74737739563,0.791193604469,0.759740591049,0.81447905302,0.749487042427,0.680723726749,0.629542052746,0.794267058372,0.836390376091,0.900465428829,0.572503089905,0.71875846386,0.79075139761,0.784213066101,0.758179247379,0.689958333969,0.731485724449,0.83232665062,0.842447042465,0.545370340347,0.678241848946,0.865265965462,0.875354766846,0.661544620991,0.730758070946,0.839586019516,0.846177101135,0.767440140247,0.792460262775,0.841664969921,0.698989868164,0.770488977432,0.763347744942,0.638659715652,0.592500686646,0.851609051228,0.740604817867,0.943535864353,0.545470833778,0.79964864254,0.798037409782,0.725511074066,0.772665917873,0.70080268383,0.549208760262,0.97001773119,0.629782438278,0.789482951164,0.816999733448,0.689751267433,0.81447994709,0.868444621563,0.649695634842,0.747427940369,0.699225783348,5.96046447754e-08,0.643774032593,0.905918359756,0.762726426125,0.651771962643,0.75846517086,0.860176563263,0.796196579933,0.822204768658,0.792357444763,0.812118768692,0.704742670059,0.881895363331,0.719240069389,0.732840657234,0.81821346283,0.616077005863,0.640027999878,0.749503850937,0.606030881405,0.69139289856,0.752378880978,0.690648972988,0.52148014307,0.953390479088,0.668029069901,0.608273565769,0.794930756092,0.785628795624,0.739909052849,0.670017957687,0.908422350883,0.69868928194,0.899537563324,0.664581358433
been,0.795448005199,0.645556330681,0.675976753235,0.727991580963,0.814763247967,0.887333750725,0.93671643734,0.844506680965,0.663605630398,0.985788345337,0.831317722797,0.79248303175,0.696125745773,0.867662668228,0.897418498993,0.698268055916,0.792078018188,0.822126626968,0.78930914402,0.739777326584,0.754552781582,0.874787926674,0.955484271049,0.827646970749,0.677399873734,0.734884500504,0.788824677467,0.796865701675,0.792642712593,0.67839050293,0.710770368576,0.801159143448,0.747910022736,0.768683969975,0.737043619156,0.894780158997,0.963574051857,0.780349493027,0.792671144009,0.874610900879,0.773170948029,0.773265838623,0.858250021935,0.740166902542,0.709498882294,0.880285024643,0.84391605854,0.533545196056,0.773613035679,0.809031128883,0.766040325165,0.792490363121,0.644878447056,0.718854248524,0.910506844521,0.84635746479,0.704876065254,0.660239458084,0.611663043499,0.882524728775,0.685559332371,0.67638361454,0.744745135307,0.713082313538,0.883751749992,0.837348878384,0.669078052044,0.666444540024,0.794456958771,0.643774032593,0.0,0.960774719715,0.798616051674,0.738681256771,0.80029296875,0.787670135498,0.791518509388,0.807346284389,0.856459140778,0.782442033291,0.778071582317,0.879077672958,0.793638169765,0.757468163967,0.829179525375,0.603536725044,0.534000039101,0.698660731316,0.587737560272,0.796690642834,0.787342429161,0.73755800724,0.689328014851,0.971229910851,0.696921229362,0.689869880676,0.81398910284,0.779989898205,0.830152869225,0.770446062088,0.828131616116,0.664535582066,0.771756768227,0.684721469879
bliksem,0.83125436306,0.967961788177,0.823021769524,1.04336369038,0.95885014534,0.94527053833,0.834468483925,0.876216709614,0.763234198093,0.864385485649,0.977376997471,0.829607546329,0.702441215515,0.985489070415,0.908226251602,0.972851097584,0.932670533657,0.910360872746,0.845264911652,0.945825994015,0.95490026474,0.730792462826,0.791544914246,0.824731051922,0.876699209213,0.91894698143,0.882939040661,0.803954958916,0.817756533623,0.846728265285,0.880149304867,0.951711833477,0.887977600098,0.814943432808,0.870794057846,0.910029828548,0.836484491825,0.936347186565,0.930637955666,0.966594159603,0.888787925243,0.866378009319,1.05022525787,0.890589177608,1.00485873222,0.911176562309,0.814069986343,0.956032752991,0.884865403175,0.853123784065,0.750937700272,0.858823537827,0.747410953045,0.86130464077,0.89232301712,0.758917808533,0.785473287106,0.904605984688,0.853144168854,0.696585655212,0.884573280811,0.771279931068,0.847278833389,0.908169269562,0.819782018661,0.83688390255,0.917698383331,0.831351518631,0.842296183109,0.905918359756,0.960774719715,-1.19209289551e-07,0.912940859795,0.764840185642,0.910100340843,0.9837718606,0.939136087894,0.922298312187,0.827136814594,0.885666131973,0.93975096941,0.802748680115,0.832226574421,0.924872457981,1.01317727566,0.81667637825,0.988596975803,0.971119225025,0.707493901253,0.782433152199,0.948718428612,0.77835392952,1.02742385864,0.854067623615,0.948151648045,0.850534617901,1.02455317974,0.777836382389,0.957224905491,0.846616148949,0.730991005898,0.765264868736,0.975639164448,0.880563557148
slot,0.878828644753,0.800331473351,0.613976478577,0.895827770233,0.889893531799,0.810767829418,0.857889652252,0.817631244659,0.756845712662,0.881378233433,0.987093389034,0.792869329453,0.760326325893,0.900886178017,0.800851285458,0.908208370209,0.913098216057,0.887975633144,0.883121132851,0.822206735611,0.780623435974,0.924906015396,0.898282527924,0.90022623539,0.739185452461,0.821957528591,0.799801051617,0.810730695724,0.952047049999,0.771728157997,0.75755405426,0.875085055828,0.66019821167,0.642079949379,0.759401977062,0.949893057346,0.859802961349,0.91980355978,0.910166800022,0.934559881687,0.92386174202,0.895417869091,0.818740308285,0.82146936655,0.77941262722,0.806640028954,0.897619903088,0.777780950069,0.807383537292,0.778009712696,0.733862996101,0.845207154751,0.753455042839,0.670215725899,0.829556465149,0.773797035217,0.705627799034,0.739168703556,0.864854693413,1.02044355869,0.752089083195,0.788053512573,0.879609704018,0.806301593781,0.865443825722,0.88697129488,0.817436158657,0.944945693016,0.356856524944,0.762726426125,0.798616051674,0.912940859795,5.96046447754e-08,0.802145898342,0.871398448944,0.983158349991,0.870576441288,0.995349109173,0.809843599796,0.784773349762,0.828040540218,0.904109120369,0.776705145836,0.818777263165,0.931346178055,0.834528744221,0.857093691826,0.887086331844,0.742019593716,0.797395825386,1.00857102871,0.84674847126,0.784905672073,0.98361825943,0.736560225487,0.709392666817,0.941863715649,0.801257193089,0.91231828928,0.73223477602,0.882725477219,0.518030285835,0.714158654213,0.845641553402
lucifer,0.798098146915,0.771467149258,0.708277583122,0.901997327805,0.767668008804,0.926989257336,0.767973423004,0.85039037466,0.695032954216,0.741610109806,0.756724476814,0.802574157715,0.623763203621,0.944756031036,0.742337465286,0.873600721359,0.890169143677,0.785304248333,0.829911291599,0.768718957901,0.851123571396,0.816550314426,0.841250538826,0.755268156528,0.69153380394,0.832133769989,0.676353394985,0.651365399361,0.792268037796,0.789732515812,0.706444382668,0.8314858675,0.917070865631,0.507667541504,0.741402804852,0.858101725578,0.802987217903,0.833764970303,0.896156668663,0.849769890308,0.888885140419,0.934526979923,0.818469047546,0.950649499893,0.844734430313,0.86571931839,0.722335994244,0.801200449467,0.871703505516,0.747994363308,0.75754237175,0.849118888378,0.798805356026,0.77731603384,0.800298511982,0.487043023109,0.866162657738,0.764296174049,0.808642983437,0.740966379642,0.798720121384,0.791731595993,0.818532347679,0.817346692085,0.831204891205,0.92908346653,0.846220254898,0.821691691875,0.64627122879,0.651771962643,0.738681256771,0.764840185642,0.802145898342,5.96046447754e-08,0.750612556934,0.854560613632,0.869500279427,0.771777331829,0.940966427326,0.708265185356,0.831089377403,0.853333830833,0.724155068398,0.800273299217,0.837988913059,0.810963332653,0.831538558006,0.927952826023,0.712253689766,0.649067878723,0.907386243343,0.65719461441,0.787225306034,0.997982978821,0.719122409821,0.721019744873,0.984173238277,0.752093791962,0.905016481876,0.856278657913,0.93092828989,0.743742823601,0.875362753868,0.673997163773
aap,0.848068475723,0.824100732803,0.650368332863,0.812814354897,0.94905090332,0.797639667988,0.83571767807,0.737228214741,0.887600123882,0.636287927628,0.858495116234,0.866024434566,0.83883535862,0.865266382694,0.935476124287,0.829954862595,0.861040174961,0.702066600323,0.635684609413,0.764323532581,0.799711942673,0.84540784359,0.899998545647,0.581995487213,0.775480389595,0.85010021925,0.808166444302,0.772011876106,0.729033708572,0.829367518425,0.848943769932,0.821228146553,0.849102020264,0.815471827984,0.824130415916,0.79657715559,0.80608946085,0.804653763771,0.786425471306,0.978228390217,0.70358735323,0.684418559074,0.891898334026,0.786083638668,0.747886657715,0.880241036415,0.8273640275,0.805641055107,0.854323327541,0.608667910099,0.883656620979,0.828031361103,0.90464425087,0.571812033653,0.806032538414,0.85428571701,0.796909749508,0.726708173752,0.815925002098,0.810764610767,0.692592263222,0.607351660728,0.687398076057,0.776991665363,0.708742141724,0.86927986145,0.796144902706,0.704748511314,0.728447556496,0.75846517086,0.80029296875,0.910100340843,0.871398448944,0.750612556934,5.96046447754e-08,0.755840420723,0.715808331966,0.879864096642,0.857284009457,0.566367506981,0.783682465553,0.740397810936,0.749465882778,0.582567989826,0.792292177677,0.833325088024,0.890490531921,0.866673588753,0.760952889919,0.555284380913,0.654326796532,0.577256679535,0.741026341915,0.724506139755,0.72941339016,0.740982890129,0.805067896843,0.736387252808,0.82826846838,0.808621704578,0.957905232906,0.849341869354,0.819458603859,0.913234233856
snor,0.823662698269,0.907044649124,0.840778291225,0.768938660622,0.888029754162,0.889117658138,0.863446235657,0.948038637638,0.857442855835,0.761165440083,0.850005865097,0.960874855518,0.739470422268,0.811859846115,0.910956263542,0.777029156685,0.720400214195,0.766626477242,0.776215314865,0.828822493553,0.82719618082,0.852825939655,0.944870173931,0.815134763718,0.874319195747,0.820007264614,0.737373888493,0.865194320679,0.794340193272,0.870022952557,0.812650024891,0.823325932026,0.902917265892,0.871151566505,0.758092403412,0.876413285732,0.859870314598,0.730280518532,0.719353556633,0.864249825478,0.799733936787,0.834354877472,0.940591156483,0.754011273384,0.809851050377,0.944296181202,0.862318992615,0.795272231102,0.81663197279,0.816074728966,0.958160459995,0.827050447464,0.891674160957,0.913451552391,0.789491415024,0.981851816177,0.807560861111,0.846571087837,0.80580675602,0.862618207932,0.707273602486,0.732026100159,0.740487158298,0.714349269867,0.875882446766,0.944630503654,0.810640931129,0.770646512508,0.893325924873,0.860176563263,0.787670135498,0.9837718606,0.983158349991,0.854560613632,0.755840420723,5.96046447754e-08,0.760616123676,0.78236746788,0.83855676651,0.781619429588,0.777427315712,0.891280710697,0.83158582449,0.80822378397,0.886422991753,0.825443863869,0.715585112572,0.70408475399,0.746559023857,0.720941483974,0.804154634476,0.741845428944,0.915742695332,0.871561050415,0.81327009201,0.766094923019,0.661129117012,0.790349364281,0.721975684166,0.834139943123,0.973758935928,0.890897870064,0.847814679146,0.968802332878
kopje,0.915243983269,0.889693379402,0.723216831684,0.919846236706,0.999934971333,0.883357822895,0.938896715641,0.864848971367,0.825659036636,0.853618383408,0.84321719408,0.970847189426,0.740254819393,0.793299734592,0.817407131195,0.850978076458,0.799712359905,0.824090063572,0.915874242783,0.833914160728,0.777328372002,0.933192372322,0.985549092293,0.866285562515,0.941119134426,0.83987891674,0.747932553291,0.797417879105,0.972367823124,0.741482496262,0.904249191284,0.92567640543,0.836283624172,0.75536441803,0.769168376923,0.899920046329,0.849193155766,0.876147449017,0.965744912624,0.920085966587,0.882878303528,0.821522474289,0.886294007301,0.873542606831,0.651767730713,0.881860136986,1.00571250916,0.861489236355,0.741687178612,0.826482176781,0.87793725729,0.944550991058,0.903878688812,0.823777794838,0.817320048809,0.820740282536,0.829764246941,0.898152172565,0.803748965263,0.901297032833,0.820428311825,0.7819429636,0.858015418053,0.819145917892,0.85995554924,0.907767772675,0.86689209938,0.856758713722,0.82225382328,0.796196579933,0.791518509388,0.939136087894,0.870576441288,0.869500279427,0.715808331966,0.760616123676,-1.19209289551e-07,0.846364498138,0.757984280586,0.77438724041,0.822573781013,0.907455563545,0.813340902328,0.81624776125,0.985876321793,0.738899827003,0.854331970215,0.959986269474,0.849617421627,0.7075984478,0.9061653018,0.761821985245,0.706146478653,0.970551013947,0.763186216354,0.777063071728,0.928014099598,0.80103546381,0.737647116184,0.869946479797,0.89939814806,0.777254283428,0.928230822086,0.896925151348
ui,0.811409175396,0.842243790627,0.795963346958,0.892277300358,0.950037479401,1.00789296627,0.826385915279,0.998487770557,0.827516436577,0.811158418655,0.428612112999,0.955471396446,0.922185242176,0.92727714777,0.7341837883,0.912735939026,0.875228464603,0.819395661354,0.821847975254,0.663782954216,0.820148229599,0.785092413425,0.912466406822,0.786630928516,0.899716496468,0.948569834232,0.866791009903,0.872559785843,0.915378630161,0.964367985725,0.928435981274,0.877868950367,1.01039791107,0.831556797028,0.796576142311,0.761548042297,0.763050079346,0.915805459023,0.835427522659,0.760342776775,0.979625761509,0.839542388916,0.692685902119,0.940152466297,0.750257253647,0.887306213379,1.01452946663,0.995949804783,0.805133998394,0.826156079769,0.888123512268,0.834612131119,0.96447455883,0.93733549118,0.894833743572,0.776681482792,0.87261480093,0.888267993927,0.930999875069,0.820918917656,0.803452134132,0.878513276577,0.91425973177,0.836914896965,0.846516251564,0.954695701599,0.713445663452,0.926063537598,0.866443872452,0.822204768658,0.807346284389,0.922298312187,0.995349109173,0.771777331829,0.879864096642,0.78236746788,0.846364498138,0.0,0.907051086426,0.838538050652,0.916361570358,0.897616744041,0.874374508858,0.867803931236,0.743441998959,0.880204439163,0.772670388222,0.871775865555,0.883767366409,0.700025558472,0.906015515327,0.927729487419,0.707387924194,0.936198055744,0.752304673195,0.796173155308,0.954572916031,0.806847810745,0.780905485153,0.951930820942,0.973899960518,1.0254740715,0.957491993904,0.83649545908
schilderij,0.834973752499,0.894297599792,0.743289709091,0.837492585182,0.950195908546,0.791854679585,0.867080390453,0.788312554359,0.903132200241,0.872170746326,1.01245033741,0.937475860119,0.817195057869,0.946477532387,0.85400891304,0.837490439415,0.887393832207,0.940832972527,0.969987869263,0.893523216248,0.775867283344,0.95394718647,0.815734803677,0.905988097191,0.779867768288,0.782288551331,0.813856363297,0.945908129215,0.819330692291,0.733791708946,0.833184719086,0.882117509842,0.83914154768,0.80012345314,0.854642510414,0.915141105652,0.808763027191,0.858259022236,0.84964966774,0.847543478012,0.908090889454,0.813907802105,0.972062349319,0.877604186535,0.767032146454,0.907919347286,0.833399534225,0.843483269215,0.93441337347,0.800567030907,0.801627933979,0.886111021042,0.805839836597,0.847760140896,0.823874890804,0.83611625433,0.740911066532,0.758165061474,0.853843867779,0.83120405674,0.727219760418,0.78371065855,0.684801578522,0.690292835236,0.798760652542,0.871720910072,0.944664001465,0.799485206604,0.686042904854,0.792357444763,0.856459140778,0.827136814594,0.809843599796,0.940966427326,0.857284009457,0.83855676651,0.757984280586,0.907051086426,-1.19209289551e-07,0.763312578201,0.681411027908,0.759203076363,0.804227352142,0.943696975708,0.953018248081,0.789263188839,0.807134926319,0.902361512184,0.788167953491,0.822512626648,0.998394072056,0.914116740227,0.842162668705,0.861056029797,0.886485099792,0.859850764275,0.913501262665,0.876990437508,0.789011180401,0.710093319416,0.932078003883,0.690413951874,0.879162669182,0.917582511902
papegaai,0.753183364868,0.719536006451,0.797319054604,0.872090101242,1.01525354385,0.779183804989,0.834984898567,0.836222410202,0.904045939445,0.637274384499,0.905014038086,0.783475995064,0.715572416782,0.823296248913,0.92396402359,0.893766820431,0.728115797043,0.659757733345,0.587223887444,0.783233702183,0.793654501438,0.91981959343,0.842293322086,0.612695395947,0.859005689621,0.724355816841,0.800094425678,0.804817795753,0.768898665905,0.809227526188,0.861847221851,0.649198889732,0.850592851639,0.686166763306,0.781158030033,0.601457357407,0.861062407494,0.76977622509,0.794284701347,0.874626755714,0.586721420288,0.674037337303,1.01061713696,0.849258601665,0.765011847019,0.848359167576,0.843242049217,0.834043800831,0.770176649094,0.448853969574,0.822925806046,0.798038482666,0.840082466602,0.606113195419,0.783993840218,0.683162689209,0.846611320972,0.730615615845,0.830787301064,0.754538536072,0.729853332043,0.552067995071,0.638517975807,0.742608070374,0.625558257103,0.942203104496,0.783254981041,0.736611962318,0.677321076393,0.812118768692,0.782442033291,0.885666131973,0.784773349762,0.708265185356,0.566367506981,0.781619429588,0.77438724041,0.838538050652,0.763312578201,-1.19209289551e-07,0.852609217167,0.599085271358,0.81921929121,0.52281999588,0.931279182434,0.829930186272,0.86193883419,0.76886343956,0.815161705017,0.502438664436,0.843481123447,0.607226252556,0.805471777916,0.540928006172,0.718830108643,0.763180136681,0.7655210495,0.714841008186,0.73103761673,0.775332450867,0.908141970634,0.735585570335,0.769265890121,0.912907719612
potlood,0.832915484905,0.86116039753,0.771289646626,0.797887086868,0.853288829327,0.751569151878,0.819943666458,0.748477220535,0.698767662048,0.844587445259,0.929255366325,0.750460207462,0.642924785614,0.724546194077,0.786290884018,0.82917201519,0.793246626854,0.85285794735,0.798752427101,0.886276781559,0.746560931206,0.919935047626,0.797939300537,0.803268492222,0.779742062092,0.709385335445,0.739833891392,0.762129664421,0.865120351315,0.688257575035,0.825584053993,0.890599668026,0.904619038105,0.670059680939,0.676751494408,0.85148191452,0.814141690731,0.59055185318,0.609331965446,0.90023201704,0.959356188774,0.849516510963,0.871066153049,0.824035942554,0.682925999165,0.734612882137,0.727182090282,0.828411579132,0.834424257278,0.8435510993,0.873108208179,0.93399053812,0.721298873425,0.8693754673,0.889823555946,0.844690084457,0.811167895794,0.837797403336,0.722687363625,0.876824498177,0.720955312252,0.853512704372,0.828889906406,0.766756117344,0.832575440407,0.954970419407,0.892051458359,0.897868871689,0.752470135689,0.704742670059,0.778071582317,0.93975096941,0.828040540218,0.831089377403,0.783682465553,0.777427315712,0.822573781013,0.916361570358,0.681411027908,0.852609217167,1.19209289551e-07,0.801913261414,0.74268257618,0.934856057167,0.952091515064,0.795266449451,0.806589365005,0.888515949249,0.718840003014,0.805018305779,0.755609750748,0.770980477333,0.669010221958,1.03561508656,0.66484773159,0.718869924545,0.775703310966,0.873165607452,0.861431539059,0.757180571556,0.92474091053,0.727751433849,0.89005190134,0.793071985245
duif,0.778466761112,0.872320950031,0.881907939911,0.968788325787,0.889771521091,0.912101507187,0.79090076685,0.777837336063,0.936569333076,0.738503694534,0.932688951492,0.827100276947,0.829918861389,0.881276428699,0.823619604111,0.941340327263,0.908768296242,0.738601982594,0.620323777199,0.684995174408,0.85942709446,0.922770142555,0.869533658028,0.664034664631,0.944376766682,0.919747829437,0.840348124504,0.898087263107,0.680173277855,0.856599211693,0.80837726593,0.678956031799,0.93346619606,0.969665706158,0.861860156059,0.671267211437,0.791506528854,0.846394538879,0.772161006927,0.845837712288,0.643656730652,0.714220225811,0.965637922287,0.897694408894,0.841189265251,1.02014327049,0.718882977962,0.888580679893,0.874754428864,0.453931093216,0.836448550224,0.915918111801,0.79528927803,0.619055449963,0.813733994961,0.831089377403,0.880728840828,0.816500008106,0.831645786762,0.685861289501,0.876871705055,0.708351314068,0.771621823311,0.907787263393,0.614738702774,0.801662445068,0.981098115444,0.704989671707,0.782403469086,0.881895363331,0.879077672958,0.802748680115,0.904109120369,0.853333830833,0.740397810936,0.891280710697,0.907455563545,0.897616744041,0.759203076363,0.599085271358,0.801913261414,-1.19209289551e-07,0.866289794445,0.688242912292,0.971130132675,0.871119499207,0.879487454891,0.898371994495,0.806448221207,0.678568482399,0.923786640167,0.748602330685,0.818863809109,0.541160345078,0.821675777435,0.936816036701,0.847843647003,0.789161682129,0.761474013329,0.82494354248,1.03406465054,0.789306282997,0.721555948257,0.974457800388
