,liniaal,strijkijzer,schep,schommel,doodskist,rietje,zeehond,boor,ooievaar,dweil,kalkoen,eekhoorn,rits,haai,verpleger,perzik,slak,portemonnee,armband,postzegel,beha,dobbelsteen,fluit,dienblad,baksteen,stropdas,papegaai,aansteker,krijt,muts,mier,hert,schroef,sinaasappel,broekzak,zweep,kikker,sjaal,spijker,trommel,pop,ketting,mand,paddenstoel,bot,stier,brug,stoel,knoflook,worst,bijl,kool,ezel,potlood,hak,bliksem,handschoen,ober,munt,lucifer,pijl,snor,vlieg,ui,lepel,schedel,riem,emmer,kooi,kaars,eend,mouw,kussen,kogel,struik,duim,rok,deken,kom,horloge,touw,wortel,wortel,vleugel,schilderij,mes,gevangenis,kopje,hout,wolk,golf,rechter,blad,boom,paard,doel,raam,been,rug,kerk,wasbeer,stinkdier,snoep,bezem,kers,schildpad,schaar,onderbroek,krukken,spin,aap,scherm,druiven,sla,oor,afval,litteken,zeeman,tepel,naald,deksel,duif,cadeau,slang,hek,bril,vuist,tas,jurk,kast,sleutel,jas,strand,spiegel,tak,pak,ei,slot,vlees,vogel,borst,hond,blik,auto,meisje,jongen,vrouw
kalkoen,0.932410895824,0.75169044733,0.733544230461,0.800751268864,0.834311366081,0.678165376186,0.728833198547,0.908643782139,0.852820456028,0.816972732544,0.0,0.708497703075,0.969670057297,0.785093903542,0.926057100296,0.649968028069,0.725149512291,0.745831012726,0.82780456543,0.834653019905,0.835488379002,0.847579777241,0.940113067627,0.632124781609,0.872374594212,0.845344662666,0.783233702183,0.766595482826,0.822008609772,0.809929847717,0.76536989212,0.821203291416,0.85692358017,0.632260322571,0.882539927959,0.86655330658,0.795503616333,0.855519771576,0.860900402069,0.786957383156,0.734453499317,0.769960045815,0.746601104736,0.788321554661,0.665815353394,0.736499965191,0.931038737297,0.856614530087,0.67231798172,0.6014970541,0.822541356087,0.664126098156,0.751783967018,0.886276781559,0.782501220703,0.945825994015,0.897503554821,0.674714922905,0.890871286392,0.768718957901,0.904804348946,0.828822493553,0.890008449554,0.663782954216,0.542657136917,0.837054371834,0.809068739414,0.788452625275,0.791914999485,0.788107216358,0.674237728119,0.863341093063,0.801440834999,0.836850643158,0.894613862038,0.846620798111,0.832322597504,0.798626720905,0.693213641644,0.799138128757,0.799831748009,0.809875130653,0.809875130653,0.855753362179,0.893523216248,0.680723726749,0.870808601379,0.833914160728,0.796869874001,0.890977501869,0.951814591885,0.943965554237,0.891865313053,0.732446491718,0.718298316002,0.950831949711,0.883227646351,0.739777326584,0.767299413681,0.797172904015,0.72458589077,0.648893773556,0.660519421101,0.819546699524,0.798853635788,0.817915201187,0.779527425766,0.805479824543,0.839875459671,0.867397844791,0.764323532581,0.908811092377,0.798841774464,0.729802906513,0.806320130825,0.872858405113,0.768456757069,0.952767193317,0.724460124969,0.898272812366,0.750858306885,0.684995174408,0.596008419991,0.789376556873,0.776621699333,0.936264812946,0.83293145895,0.820128381252,0.732367515564,0.747274398804,0.788926780224,0.764291644096,0.901568353176,0.916972219944,0.822780132294,0.750856518745,0.649417936802,0.822206735611,0.530341148376,0.703879117966,0.810030162334,0.733756303787,0.786685526371,0.88207089901,0.786159336567,0.722886562347,0.711653769016
eekhoorn,0.783364653587,0.842385530472,0.861734032631,0.816935062408,0.859974443913,0.848553717136,0.654114425182,0.896787643433,0.596856832504,0.775602996349,0.708497703075,-1.19209289551e-07,0.909444630146,0.725536167622,0.914828658104,0.651830852032,0.690101861954,0.882993042469,0.890068531036,0.829461157322,0.945895314217,0.781375944614,0.920096695423,0.859095394611,0.964523255825,0.865356564522,0.587223887444,0.884223818779,0.855751931667,0.781545996666,0.563051402569,0.684698164463,0.916453719139,0.718625664711,0.858372747898,0.857104182243,0.614009082317,0.859610199928,0.864021778107,0.797132134438,0.759060382843,0.872396230698,0.745345473289,0.568311214447,0.769750475883,0.746495962143,0.931186914444,0.889946162701,0.783234477043,0.868599951267,0.780045390129,0.764987587929,0.739881873131,0.798752427101,0.747026443481,0.845264911652,0.851462721825,0.82793545723,0.889575004578,0.829911291599,0.818554699421,0.776215314865,0.74938583374,0.821847975254,0.730713605881,0.719168424606,0.868291854858,0.796734333038,0.728017032146,0.826442599297,0.712500751019,0.842125296593,0.797046482563,0.839643001556,0.650174796581,0.786006093025,0.86801981926,0.82884901762,0.73764359951,0.868147373199,0.790303707123,0.759881258011,0.759881258011,0.888431668282,0.969987869263,0.749487042427,0.976631581783,0.915874242783,0.805237710476,0.879638075829,0.960923731327,1.00733935833,0.86195898056,0.623229622841,0.707469344139,0.855629861355,0.80456328392,0.78930914402,0.785950601101,1.014118433,0.427052736282,0.567158102989,0.789075374603,0.813122749329,0.879165172577,0.636189341545,0.720915198326,0.851031780243,0.820395588875,0.789880514145,0.635684609413,0.950213611126,0.833567023277,0.899278223515,0.708389401436,0.924276173115,0.803260564804,1.0433152914,0.764755189419,0.756281554699,0.89347922802,0.620323777199,0.756196856499,0.736289203167,0.841352939606,0.80033737421,0.869632065296,0.843026518822,0.830687344074,0.889323771,0.833225369453,0.799735546112,0.905746459961,0.83950740099,0.774811565876,0.86538207531,0.775757312775,0.883121132851,0.799469769001,0.554985761642,0.779598355293,0.664507329464,0.869304060936,0.813702940941,0.73063147068,0.668633162975,0.768276810646
rits,0.795429170132,0.679919600487,0.995537936687,0.878811836243,1.00534427166,0.825872421265,0.905792593956,0.906194210052,0.995763838291,0.751969695091,0.969670057297,0.909444630146,1.78813934326e-07,0.862876772881,0.870807230473,0.923683345318,0.956458747387,0.765718460083,0.79300558567,0.986374676228,0.761997163296,0.885221600533,0.821689248085,0.820292055607,0.976761758327,0.646569013596,0.848359167576,0.771106719971,0.917790651321,0.574315845966,0.924531579018,1.00805056095,0.89573186636,0.92877727747,0.676918148994,0.874863624573,0.775194108486,0.699630558491,0.866197764874,0.869551837444,0.911035716534,0.859039843082,0.859183192253,0.92805814743,0.887573122978,0.879754900932,1.09367549419,0.74558365345,0.951480805874,0.91395175457,0.888630330563,0.955956041813,0.814681887627,0.734612882137,0.848536014557,0.911176562309,0.678337395191,0.936467289925,1.02045977116,0.86571931839,0.918730854988,0.944296181202,0.819298744202,0.887306213379,0.856149971485,0.963317871094,0.731257200241,0.839927494526,0.864676237106,0.753255844116,1.00952422619,0.792258918285,0.754787445068,0.943790793419,0.91825568676,0.817721068859,0.681614220142,0.69699037075,0.816972672939,0.782693624496,0.829468011856,0.911251246929,0.911251246929,0.842188417912,0.907919347286,0.770488977432,0.897935569286,0.881860136986,0.877716898918,0.977496922016,0.854081869125,0.864795446396,0.932152688503,0.925538778305,0.985622107983,1.0599963665,0.80543255806,0.880285024643,0.780483007431,1.01552188396,0.817691624165,0.86975389719,0.918793618679,0.874959051609,0.991501927376,0.872161388397,0.675570011139,0.611633360386,0.804795980453,0.886339604855,0.880241036415,0.843009233475,1.01797485352,0.829405248165,0.809873282909,0.953305959702,0.80208337307,1.01560354233,0.846789479256,0.716984927654,0.893513679504,1.02014327049,0.816637575626,0.889757096767,0.823259890079,0.728225231171,0.906599283218,0.682874798775,0.680921554565,0.724198102951,0.854514360428,0.573594629765,0.877795815468,0.910123467445,0.959109663963,0.648887574673,0.938913047314,0.806640028954,1.01739001274,0.876646101475,0.84187912941,0.956536471844,0.855851411819,0.862989962101,0.886657178402,0.821390330791,0.961873292923
haai,0.80956953764,0.845876157284,0.868747115135,0.873120844364,0.910809516907,0.76283043623,0.448902487755,0.779982984066,0.777196466923,0.78183734417,0.785093903542,0.725536167622,0.862876772881,0.0,0.958365917206,0.785002171993,0.619118869305,0.757842540741,0.856480300426,0.793238759041,0.808925747871,0.892844319344,0.935335338116,0.777450561523,0.899096548557,0.859474897385,0.674037337303,0.834052801132,0.843298375607,0.760331273079,0.730798244476,0.700448870659,0.68843460083,0.803716301918,0.850538909435,0.869536817074,0.657977104187,0.886219322681,0.796948671341,0.870607316494,0.839760065079,0.786056995392,0.800577521324,0.770752847195,0.604759454727,0.697898030281,0.802268862724,0.817578554153,0.759284973145,0.945542752743,0.869740605354,0.914093196392,0.867516100407,0.849516510963,0.831510484219,0.866378009319,0.815497756004,0.802894353867,0.810111939907,0.934526979923,0.889276623726,0.834354877472,0.658591866493,0.839542388916,0.763085544109,0.693961024284,0.841554403305,0.739417672157,0.673805236816,0.874356389046,0.631184160709,0.894259929657,0.832761704922,0.703833758831,0.918954133987,0.811003983021,0.905058085918,0.881006419659,0.699947357178,0.813128590584,0.705212116241,0.883483409882,0.883483409882,0.86379981041,0.813907802105,0.767440140247,0.780812263489,0.821522474289,0.888633370399,0.747547268867,0.724680304527,0.911821424961,0.932972669601,0.882349967957,0.83575206995,0.849593341351,0.835258960724,0.773265838623,0.853189945221,1.05951952934,0.611590266228,0.616252422333,0.881360590458,0.861130475998,1.0705268383,0.497285187244,0.781026482582,0.743961274624,0.867620587349,0.801312744617,0.684418559074,0.714304327965,0.868697464466,0.747057199478,0.833534359932,0.838345527649,0.732849955559,0.815820813179,0.741497993469,0.79725086689,0.812781095505,0.714220225811,0.875048279762,0.574080228806,0.885799884796,0.747624635696,0.88124781847,0.803693294525,0.752102851868,0.808876216412,0.912708342075,0.766226649284,0.649565815926,0.773959517479,0.85556781292,0.772412538528,0.789438545704,0.895417869091,0.737358212471,0.686321496964,0.716868758202,0.69735711813,0.801442921162,0.759469866753,0.713660538197,0.650931954384,0.813904762268
verpleger,0.983721852303,0.821124911308,0.987393438816,0.942053198814,0.892450928688,0.830157220364,0.891477048397,0.816713988781,0.983103513718,0.713544845581,0.926057100296,0.914828658104,0.870807230473,0.958365917206,-1.19209289551e-07,1.00287520885,0.970468878746,0.806346356869,0.779334187508,0.997067928314,0.845755159855,1.00094842911,0.875649154186,0.803070902824,0.937121152878,0.851372480392,0.893766820431,0.885243237019,0.911807537079,0.849286258221,1.04755496979,0.953401088715,0.879904568195,0.948909878731,0.827608704567,0.778287529945,0.901023745537,0.86031293869,0.836899757385,0.956544995308,0.906044960022,0.868103921413,0.975066006184,0.975895643234,0.892311573029,0.863540649414,0.887447535992,0.767561078072,1.00693750381,0.954268753529,0.889235556126,0.88574630022,0.849625110626,0.82917201519,0.971878826618,0.972851097584,0.924726128578,0.730460047722,0.943596661091,0.873600721359,0.867082595825,0.777029156685,0.860687553883,0.912735939026,0.894263982773,0.838332951069,0.855015873909,0.87942481041,0.857626378536,0.860840857029,0.887883484364,0.934235930443,0.778702735901,0.772359967232,0.935610949993,0.8333568573,0.964045524597,0.805770993233,0.763860285282,0.793623209,0.893852889538,0.917735993862,0.917735993862,0.835224688053,0.837490439415,0.791193604469,0.754006266594,0.850978076458,0.957547307014,0.950062096119,0.986283838749,0.809413969517,0.880665361881,0.962379276752,0.839877009392,0.939645349979,0.788764595985,0.698268055916,0.73275077343,0.900304317474,0.860644936562,0.802433729172,0.972910284996,0.870468199253,0.969037652016,0.949554800987,0.735662102699,0.907344400883,0.7426019907,0.876855611801,0.829954862595,0.908540666103,1.00823259354,0.876542031765,0.802568674088,0.94081401825,0.771838724613,1.006706357,0.783022761345,0.795158982277,0.96962839365,0.941340327263,0.89915138483,0.787050366402,0.91846036911,0.789846360683,0.895409107208,0.796040713787,0.816713690758,0.775876641273,0.845973372459,0.762511909008,1.01704514027,0.849513888359,0.913446009159,0.80102199316,0.920777916908,0.908208370209,0.827400505543,0.865336000919,0.661172866821,0.834995269775,0.880082726479,0.764382064342,0.81581145525,0.80853509903,0.679269790649
perzik,0.843839049339,0.826560378075,0.897766411304,0.895064234734,0.922195911407,0.730927228928,0.843562722206,0.91114038229,0.873184740543,0.75747436285,0.649968028069,0.651830852032,0.923683345318,0.785002171993,1.00287520885,5.96046447754e-08,0.770622551441,0.868970632553,0.921118676662,0.868871450424,0.882296025753,0.781004428864,0.953664839268,0.727836787701,0.876021444798,0.842033565044,0.861062407494,0.877242147923,0.901330590248,0.856833577156,0.770899116993,0.820624828339,0.930168390274,0.446945846081,0.878366947174,0.950669527054,0.758900284767,0.889455914497,0.962089896202,0.913359642029,0.873973727226,0.898419559002,0.78715544939,0.640926063061,0.795631289482,0.917175650597,0.862007856369,0.894656658173,0.684753477573,0.831500887871,0.873780488968,0.701784729958,0.887966990471,0.814141690731,0.832886219025,0.836484491825,0.863997340202,0.767461538315,0.867677867413,0.802987217903,0.830132484436,0.859870314598,0.87806648016,0.763050079346,0.777626514435,0.763873934746,0.970009386539,0.757279872894,0.897367537022,0.856066703796,0.743663311005,0.969090759754,0.754996180534,0.8748229146,0.627816796303,0.829836606979,0.912633240223,0.845854580402,0.733904004097,0.876427590847,0.897983074188,0.745674729347,0.745674729347,0.926499009132,0.808763027191,0.875354766846,0.94918769598,0.849193155766,0.805374324322,0.773611664772,0.849958062172,0.918160140514,0.880319297314,0.632623016834,0.829952538013,0.918358623981,0.817030072212,0.963574051857,0.899588048458,0.925203204155,0.729889988899,0.542112410069,0.747603058815,0.912183880806,0.773612976074,0.915898084641,0.830071508884,0.803637683392,1.01690590382,0.823353767395,0.80608946085,0.879161655903,0.454663455486,0.755120396614,0.838740825653,0.957942485809,0.835023403168,1.00559818745,0.678550481796,0.868187069893,0.811524450779,0.791506528854,0.829739093781,0.806480646133,0.87217259407,0.883541285992,0.843937814236,0.827173709869,0.673275887966,0.855083107948,0.852122306824,0.797104537487,0.869843363762,0.880218744278,0.805801033974,0.876196742058,0.69471681118,0.859802961349,0.7181442976,0.779976606369,0.833263337612,0.81350004673,0.740778326988,0.869828522205,0.750429809093,0.747877955437,0.749337792397
slak,0.766206502914,0.683463931084,0.736776471138,0.771460056305,0.820554018021,0.79173374176,0.684234261513,0.682136893272,0.718566536903,0.632842540741,0.725149512291,0.690101861954,0.956458747387,0.619118869305,0.970468878746,0.770622551441,5.96046447754e-08,0.812503814697,0.908519148827,0.802750945091,0.800841629505,0.766716718674,0.783354043961,0.810800135136,0.801044106483,0.90205091238,0.659757733345,0.812306761742,0.909870445728,0.773079037666,0.551328063011,0.731874346733,0.791643738747,0.76281452179,0.815162301064,0.877905130386,0.552674293518,0.871149301529,0.836391150951,0.775516271591,0.791655540466,0.816191196442,0.815698266029,0.646988391876,0.747779011726,0.842700779438,0.914324462414,0.820271730423,0.772047281265,0.828892469406,0.843977272511,0.809529304504,0.760681271553,0.85285794735,0.771669566631,0.910360872746,0.821073770523,0.853382825851,0.84727871418,0.785304248333,0.868511021137,0.766626477242,0.657198548317,0.819395661354,0.707244873047,0.818259060383,0.868403494358,0.738783657551,0.651394844055,0.856605172157,0.710250020027,0.822629094124,0.774194478989,0.798739433289,0.677883148193,0.783633470535,0.891989886761,0.840888381004,0.796171724796,0.851876974106,0.747475147247,0.742035806179,0.742035806179,0.821645021439,0.940832972527,0.81447905302,0.773657083511,0.824090063572,0.839170515537,0.848439276218,0.827440023422,0.819431483746,0.79792714119,0.711606264114,0.864791333675,0.993224143982,0.853549063206,0.822126626968,0.796422421932,0.981575965881,0.57895886898,0.501579105854,0.784532308578,0.849958837032,0.976250112057,0.503304243088,0.739896059036,0.768971204758,0.884377479553,0.635847985744,0.702066600323,0.919251978397,0.875019192696,0.703658699989,0.764880716801,0.847543001175,0.825624465942,0.946730077267,0.763841509819,0.811545610428,0.71388232708,0.738601982594,0.867362380028,0.554307937622,0.893700838089,0.834091901779,0.932229876518,0.847885012627,0.922858595848,0.78054690361,0.87597990036,0.871487617493,0.744380712509,0.829020023346,0.802999436855,0.802344441414,0.747413516045,0.887975633144,0.830013513565,0.637753307819,0.796903848648,0.660348773003,0.86937713623,0.818307161331,0.821829140186,0.718994736671,0.840525448322
portemonnee,0.893445193768,0.666823267937,0.794235169888,0.93864351511,0.799849569798,0.594986081123,0.827389836311,0.753811478615,0.890380263329,0.754199206829,0.745831012726,0.882993042469,0.765718460083,0.757842540741,0.806346356869,0.868970632553,0.812503814697,0.0,0.594054281712,0.718813836575,0.726163625717,0.905881166458,0.87327682972,0.684006035328,0.809074163437,0.662638425827,0.793654501438,0.619859337807,0.862158834934,0.694550871849,0.866217970848,0.830639839172,0.859284520149,0.841010212898,0.526808738708,0.834381818771,0.859136521816,0.704780936241,0.812933325768,0.773982644081,0.788602650166,0.617291092873,0.880919694901,1.01021230221,0.829355955124,0.876299321651,0.934097826481,0.763578116894,0.895258188248,0.822432279587,0.819222986698,0.819883584976,0.862443327904,0.746560931206,0.847582697868,0.95490026474,0.757321357727,0.72276031971,0.710197627544,0.851123571396,0.896355867386,0.82719618082,0.92648935318,0.820148229599,0.748705267906,0.768257379532,0.651025772095,0.821380853653,0.819697916508,0.806998968124,0.851413190365,0.739856719971,0.712615728378,0.755684435368,0.967699587345,0.820631623268,0.809412240982,0.790475845337,0.66059756279,0.54463160038,0.82238060236,0.978667199612,0.978667199612,1.01118528843,0.775867283344,0.629542052746,0.84931910038,0.777328372002,0.91032487154,0.970997929573,0.945641636848,0.913805246353,0.85639834404,0.906124353409,0.822396814823,0.919061005116,0.711208820343,0.754552781582,0.730970859528,0.906956195831,0.791099131107,0.754818916321,0.706903934479,0.839359760284,0.930252492428,0.908573806286,0.720495820045,0.653637230396,0.800123333931,0.91011095047,0.799711942673,0.872510671616,1.00831234455,0.756555855274,0.766382336617,0.803105533123,0.755394160748,0.838349997997,0.758076548576,0.785509824753,0.794878900051,0.85942709446,0.642261862755,0.790412247181,0.830642819405,0.680839300156,0.830519318581,0.415556073189,0.675640821457,0.658008337021,0.64346832037,0.549295008183,0.755380451679,0.699406325817,1.04403495789,0.571995258331,0.859275996685,0.780623435974,0.780710756779,0.830476760864,0.637048900127,0.74870634079,0.841856956482,0.601623475552,0.720158874989,0.725706219673,0.682366609573
armband,0.805650830269,0.693715274334,0.929518818855,0.886010348797,0.724038958549,0.741050839424,0.928283214569,0.787146806717,0.919002771378,0.910825252533,0.82780456543,0.890068531036,0.79300558567,0.856480300426,0.779334187508,0.921118676662,0.908519148827,0.594054281712,5.96046447754e-08,0.695129752159,0.669886291027,0.869338214397,0.887412667274,0.786585569382,0.971911489964,0.60428416729,0.724355816841,0.585733532906,0.892898619175,0.686901628971,0.969337642193,0.979256927967,0.863689482212,0.861495494843,0.670064330101,0.981372416019,0.941851139069,0.534450531006,0.833044290543,0.71883648634,0.790104210377,0.395339131355,0.888142943382,0.861103653908,0.818409025669,0.98836427927,0.926052451134,0.761202037334,0.95526599884,0.960639417171,0.876046180725,0.915201067924,0.895414829254,0.709385335445,0.795220732689,0.91894698143,0.598017334938,0.86117118597,0.794866204262,0.832133769989,0.844611167908,0.820007264614,0.960140645504,0.948569834232,0.73679125309,0.697759628296,0.713757693768,0.816199243069,0.861671090126,0.691713809967,0.936172008514,0.752143263817,0.777939915657,0.774925112724,0.997613191605,0.855325043201,0.744687139988,0.75783264637,0.810717940331,0.451888561249,0.770005166531,0.917038142681,0.917038142681,0.854506015778,0.782288551331,0.71875846386,0.845007777214,0.83987891674,0.836989820004,0.829789042473,0.860993862152,0.905988335609,0.882961213589,0.845092058182,0.836312830448,0.942644953728,0.856227636337,0.734884500504,0.838557600975,0.857954025269,0.921875476837,0.848573803902,0.75571590662,0.890689134598,0.883467912674,0.882174670696,0.67719233036,0.690768122673,0.836929559708,0.914247691631,0.85010021925,0.916057288647,1.02758848667,0.947667002678,0.821185827255,0.970359921455,0.690905332565,0.924102067947,0.764655411243,0.77236610651,0.866765916348,0.919747829437,0.546041488647,0.789320528507,0.851926624775,0.618358254433,0.805195093155,0.560204386711,0.575686573982,0.710607111454,0.618722558022,0.607456088066,0.916539311409,0.760013341904,0.868144214153,0.714120388031,0.895344376564,0.821957528591,0.922288179398,0.846496939659,0.754332363605,0.913846611977,0.838509678841,0.765788733959,0.694804191589,0.753815889359,0.731086075306
postzegel,0.814566493034,0.759996771812,0.938638746738,0.933859467506,0.759486019611,0.780893743038,0.832730829716,0.952898681164,0.831912398338,0.951761066914,0.834653019905,0.829461157322,0.986374676228,0.793238759041,0.997067928314,0.868871450424,0.802750945091,0.718813836575,0.695129752159,0.0,0.823494374752,0.808539450169,0.895320892334,0.753760933876,0.93615937233,0.843142449856,0.695019125938,0.803984701633,0.895203053951,0.892762124538,0.853045701981,0.822626113892,0.893734276295,0.802169978619,0.841717600822,1.02720236778,0.786363065243,0.862531960011,0.847675919533,0.844791412354,0.838179349899,0.784870624542,0.880101025105,0.839464426041,0.823107481003,0.981325149536,1.00517308712,0.906748831272,0.880948424339,0.840569972992,0.920129716396,0.916608393192,0.814027309418,0.674461841583,0.820676743984,0.990279197693,0.809915959835,0.943868517876,0.750083446503,0.920963287354,0.876839339733,0.743193209171,0.853818774223,0.831912696362,0.838227808475,0.783247470856,0.832099914551,0.91921377182,0.974041342735,0.843943417072,0.828870475292,0.904428780079,0.877171516418,0.923851847649,0.910605669022,0.795535564423,0.905636847019,0.880722284317,0.956496715546,0.752874493599,0.908508002758,0.866097092628,0.866097092628,1.05883395672,0.775503396988,0.966500639915,0.945057749748,0.901892244816,0.956451833248,0.945507466793,0.988380491734,0.940791010857,0.708734035492,0.833015203476,0.864798367023,0.906234800816,0.933067083359,0.831832766533,0.932275950909,0.971100687981,0.968295454979,0.86133235693,0.819474756718,0.820519566536,0.951532185078,0.805856704712,0.740916252136,0.785477757454,0.884206056595,0.940537333488,0.896368265152,0.870012164116,0.990675806999,0.862773537636,0.915224552155,0.837408006191,0.746608793736,0.837586522102,0.861076593399,0.866754114628,0.820793390274,0.802437543869,0.633555173874,0.910033643246,0.985785365105,0.783306360245,0.975832104683,0.776046812534,0.825134754181,0.919386386871,0.831146657467,0.874989271164,0.906145513058,0.794116973877,0.929280281067,0.860187649727,0.890634536743,0.991241872311,0.934933841228,0.797061085701,0.824428260326,0.835169196129,0.903472900391,0.923251271248,0.831304788589,0.886698305607,0.803333818913
beha,0.769458472729,0.699048519135,0.925202012062,0.689313173294,0.928290903568,0.740076959133,0.874812483788,0.850324869156,0.955894887447,0.646172642708,0.835488379002,0.945895314217,0.761997163296,0.808925747871,0.845755159855,0.882296025753,0.800841629505,0.726163625717,0.669886291027,0.823494374752,0.0,0.853643536568,0.89389103651,0.64954161644,0.811715006828,0.625152528286,0.872090101242,0.734723210335,0.998422443867,0.654168367386,0.878860414028,1.00473117828,0.777808368206,0.830111443996,0.830989718437,0.978166460991,0.910498917103,0.660349726677,0.889403283596,0.791902959347,0.710187494755,0.679887056351,0.88567763567,0.849086642265,0.791587889194,0.922088682652,0.957526862621,0.713933587074,0.84109556675,0.878164947033,0.862911105156,0.934582650661,0.841583311558,0.797887086868,0.765666544437,1.04336369038,0.703770399094,0.767541825771,0.933862388134,0.901997327805,0.887630164623,0.768938660622,0.90210133791,0.892277300358,0.838495373726,0.790499329567,0.720433175564,0.862668037415,0.901694417,0.844625592232,0.973339617252,0.743910014629,0.664431512356,0.770610928535,0.827528953552,0.792126536369,0.554528474808,0.731635928154,0.746357858181,0.709925889969,0.730570554733,0.889781236649,0.889781236649,0.904669225216,0.837492585182,0.718185544014,0.899390995502,0.919846236706,0.937462389469,0.89923864603,0.855244398117,0.848063826561,0.802638053894,0.8633056283,0.857432663441,0.959250152111,0.819328486919,0.727991580963,0.721674442291,0.858492553234,0.976295590401,0.702557384968,0.783597946167,0.826893031597,0.936099588871,0.792377591133,0.700358271599,0.424870252609,0.735728859901,0.892347633839,0.812814354897,0.875199437141,0.951278626919,0.906352877617,0.813138842583,0.961400210857,0.723204731941,0.873878479004,0.552270054817,0.70985865593,0.857401609421,0.968788325787,0.720651090145,0.827885448933,0.973751544952,0.612233161926,0.919864475727,0.637708365917,0.429543673992,0.586884438992,0.822329044342,0.654868960381,0.856348454952,0.772311091423,0.917917430401,0.706396460533,0.839996516705,0.895827770233,0.891597926617,0.896958947182,0.638299047947,0.86905258894,0.87443703413,0.719534158707,0.678843975067,0.785097301006,0.635887503624
